0;Экстремизм и терроризм❌  10 и 11 марта специалистом МБУ «Центр молодежных инициатив ЭМР» было проведено занятие «Идейные преступления», направленное на профилактику экстремизма в молодежной среде для 30 студентов ГАПОУ СО «Энгельсский политехникум» и 28 обучающихся МОУ «Школа нового века».   В ходе беседы слушатели узнали значения слов «экстремизм», «терроризм» и каким наказанием преследуются такие преступления. Не забыли упомянуть и об опасности участия в несанкционированных митингах. Ребята с интересом слушали информацию и вступали в обсуждение данных проблем.  #ЦМИЭМР #ЦМИ64 #Экстремизм #Энгельс
0;Уважаемые жители села Адышево. 12 марта с 10.00 до 12.00 в связи с профилактическими работами на ЛЭП, будет отключена от энергоснабжения скважина на ул.Молодёжная. В связи с чем возможны перебои с водоснабжением на улицах Полевая,Новая, 70 лет Октября, Молодежная, Первомайская, часть Советской и Комсомольской.
0;Турция в апреле ☀️ ⠀ 📍Турция, Кемер ▪️вылет из Казани ⠀ 🏨 Adalin resort 4* 🗓 1 апреля (7 ночей) 💰 30538₽ на двоих “все включено” ⠀ Молодежный отель в центре Кемера. Открытый бассейн и бар около него для вашего релакса 👍🏻 ⠀ Бесплатно для вас:  • сауна  • турецкая баня  • дартс  • шахматы  • волейбол  • развлекательные программы ⠀ За отдельную плату доступны джакузи, массаж 💆‍♀️ ⠀ *возможны дополнительные сборы 🌍 офисы Йошкар-Ола, Казань, Чебоксары 📞 8(800) 505-30-12 ⠀ #семейныйчемодан #туроператор #путешествия #путешествияпороссии #турыпороссии #турция #май #майскиепраздники #турция #кемер
0;✨❓✨❓✨❓✨❓✨❓✨ А ты знаешь, как воспользоваться услугами [id343955743|Агентства трудоустройства молодежи "Профи"? ]  🤝 На базе одного из отделов «Молодежного центра» работает Агентство трудоустройства молодежи «Профи». Если ты хочешь найти работу для себя - всегда можешь обратиться онлайн в сообщениях [id343955743|пользователю АТМ], либо прийти лично. В отделе профориентации молодежи, на базе которого функционирует агентство, ты сможешь не только найти вакансии, но и получить консультацию психолога по составлению резюме, грамотной самопрезентации на собеседовании, психологии поведения в трудовом коллективе.   👩🏻‍🏫Также, ты сможешь пройти психологическую диагностику, с помощью которой, тебе будет проще выбрать будущую профессию и направление обучения.   🎧В первом из серии подкастов, подготовленных специалистами отдела профориентации молодежи, ты сможешь набегу узнать как найти Агенство трудоустройства молодежи "Профи" и воспользоваться его услугами.
0;♻ [club202298559|MeetUp "ЭкоЖизнь"] №2 будет и Чистые игры не за горами!  ✅ Сегодня обсудил новый [club202298559|MeetUp "ЭкоЖизнь"] и Чистые Игры c [id620114760|Андреем Юрьевичем Голобородько], заодно, с [id69812268|Артёмом Ярцевым] провели осмотр места, где они должны состоятся  💚 Впереди много организационной работы, надеюсь все случится, и еще больше таганрожцев присоединятся к эковолонтерству  🖊 [club92411042|Молодежный парламент], [club187938410|"Чистый след"] и [club86869128|"ЭкоБудущее"] уже готовы взяться за уборку  Ты в нашей команде ❓  #тагволонтеры #митапэкожизнь #чистыеигры #таганрог #экология #мптаг #ЭкоБудущее #ЧистыйСлед #gavr188
0;😨 КИБЕРБУЛЛИНГ И КАК С НИМ БОРОТЬСЯ  Об агрессии подростков сказано немало. Максимализм пубертатного возраста всегда приносит много хлопот. И если родители и педагоги с этими проявлениями становления молодой личности знакомы давно, то агрессия подростков, травля в интернет-пространстве зачастую остается не замеченной, пока не случится какая-либо беда.   Так называемый кибербуллинг – опасное явление современной информационной реальности. Сталкиваются с ним и дагестанские подростки. Мессенджеры, игровые порталы, социальные сети, видеохостинги, форумы – то есть в среде обитания современных подростков очень много проявлений агрессии, оскорблений, угроз, зачастую переходящих в откровенную травлю. Как защитить детей от этого? Как подростку правильно вести себя в сети?  На эти и множество других вопросов, актуальных для молодежи, отвечали эксперты круглого стола «Кибербуллинг в подростковой среде: актуальное состояние проблемы в Республике Дагестан», состоявшегося в юридическом колледже Северо-Кавказского института ВГУЮ (РПА Минюста России) с участием студентов колледжа, ДГУ и учащихся школ Махачкалы.  С приветствием к участникам круглого стола обратилась зам. директора по учебно-методической работе юридического колледжа Хадижат Абдулкадирова, отметившая в своем выступлении, что результаты дискуссии, выкладки экспертов могут послужить основанием для разработки эффективных программ профилактики и предотвращения кибербуллинга в подростковой среде.  Интересных докладов и выступлений было немало. В частности, представитель Министерства информации и печати РД Магомед Гучучалиев рассказал о работе, которую ведет ведомство по мониторингу социальных сетей и сайтов, где может проявляться агрессия подростков. Примеры и факты кибербуллинга в Дагестане привела представитель Комитета по спорту, туризму и делам молодежи С. М. Тахо-Годи. Полезными были советы руководителя Центра семейной психологии Гаджи Шамова и других экспертов, представляющих целый ряд образовательных и государственных структур, в той или иной мере ответственных за воспитание нашей молодежи. С содержательными докладами выступили студенты юридического колледжа ДГУ и учащиеся школ.  Участники круглого стола пришли к выводу, что быстрые темпы роста доступности Интернета увеличивают реальный риск кибер-виктимизации несовершеннолетних. По данным статистики, с проявлениями сетевой агрессии сталкивались более 90% опрошенных несовершеннолетних. И для того, чтобы их защитить, о проблеме нужно говорить и принимать превентивные меры. Круглый стол по данной тематике – один из шагов в этой нужной и важной работе.  #IWT #интернетбезугроз #НЦПТИ #кибербуллинг #дагестан #хейт #шейминг #виктимизация #персональныеданные
0;Рассказываем про мастер-класс «ТОП-5 ошибок из-за которых твой аккаунт не продает»🤔  Он для тех, кто ведет свой бизнес или раскручивает личный бренд😎 Максимально систематизированная информация по маркетингу, психологии рекламы и трендам 2021 года🤘🏻 Спикер — [id19752681|Мария Луговская] , руководит информационной политикой одного вуза и ведет социальные сети нескольких молодежных и коммерческих проектов😊  Пиши + в ЛС, если хочешь бесплатно стать участником мастер-класса и получить аудит своего аккаунта в Instagram👉🏻
0;Пироженое "Тоска" просто тает во рту 😋
0;Таких Блинчиков Вы Точно Еще Не Готовили/Тают Во Рту/Ароматные Апельсиновые Блинчики
0;😨 КИБЕРБУЛЛИНГ И КАК С НИМ БОРОТЬСЯ  Об агрессии подростков сказано немало. Максимализм пубертатного возраста всегда приносит много хлопот. И если родители и педагоги с этими проявлениями становления молодой личности знакомы давно, то агрессия подростков, травля в интернет-пространстве зачастую остается не замеченной, пока не случится какая-либо беда.   Так называемый кибербуллинг – опасное явление современной информационной реальности. Сталкиваются с ним и дагестанские подростки. Мессенджеры, игровые порталы, социальные сети, видеохостинги, форумы – то есть в среде обитания современных подростков очень много проявлений агрессии, оскорблений, угроз, зачастую переходящих в откровенную травлю. Как защитить детей от этого? Как подростку правильно вести себя в сети?  На эти и множество других вопросов, актуальных для молодежи, отвечали эксперты круглого стола «Кибербуллинг в подростковой среде: актуальное состояние проблемы в Республике Дагестан», состоявшегося в юридическом колледже Северо-Кавказского института ВГУЮ (РПА Минюста России) с участием студентов колледжа, ДГУ и учащихся школ Махачкалы.  С приветствием к участникам круглого стола обратилась зам. директора по учебно-методической работе юридического колледжа Хадижат Абдулкадирова, отметившая в своем выступлении, что результаты дискуссии, выкладки экспертов могут послужить основанием для разработки эффективных программ профилактики и предотвращения кибербуллинга в подростковой среде.  Интересных докладов и выступлений было немало. В частности, представитель Министерства информации и печати РД Магомед Гучучалиев рассказал о работе, которую ведет ведомство по мониторингу социальных сетей и сайтов, где может проявляться агрессия подростков. Примеры и факты кибербуллинга в Дагестане привела представитель Комитета по спорту, туризму и делам молодежи С. М. Тахо-Годи. Полезными были советы руководителя Центра семейной психологии Гаджи Шамова и других экспертов, представляющих целый ряд образовательных и государственных структур, в той или иной мере ответственных за воспитание нашей молодежи. С содержательными докладами выступили студенты юридического колледжа ДГУ и учащиеся школ.  Участники круглого стола пришли к выводу, что быстрые темпы роста доступности Интернета увеличивают реальный риск кибер-виктимизации несовершеннолетних. По данным статистики, с проявлениями сетевой агрессии сталкивались более 90% опрошенных несовершеннолетних. И для того, чтобы их защитить, о проблеме нужно говорить и принимать превентивные меры. Круглый стол по данной тематике – один из шагов в этой нужной и важной работе.  #IWT #интернетбезугроз #НЦПТИ #кибербуллинг #дагестан #хейт #шейминг #виктимизация #персональныеданные
0;СУШИ-ПОВАР,УЧЕНИК    ДЛЯ ТЕХ КТО ХОЧЕТ СТАТЬ ПОВАРОМ    Доставку суши Фарфор требуется ученики суши повара, суши повар. Можно без опыта работы,всему научим. График 2/2 , ЗП от 20-50 т. р.( по мере обучения). Молодежный коллектив, питание и доставка домой после смены.Возможно официальное оформление. т.8 9227 590 490, 8 9220119616 .с 11-00 до 17-00 ежедневно.    КОНТАКТЫ ДЛЯ СВЯЗИ:  ☎ 89227590490 - 89220119616
0;12.03.2021 г. с 13:00 до 17:00 ч. в связи с проведением плановых работ ОДГ БРЭС планируется отключение электроэнергии, под отключение попадают потребители п. Лытвенский: ул. Молодежная, Совхозная, Школьная, д/сад, котельная.
0;📣📣📣 Diskontshop!!! ШОКОЛАД, КОСМЕТИКА И БАДы ИЗ ГЕРМАНИИ !!!📣📣📣 🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪 🍋ТЕМА: https://vk.com/topic-95687630_35099927  🛁Уходовая косметика из Германии –  https://vk.com/album-95687630_268239732 🎨Макияж из Германии - https://vk.com/album-95687630_268243556 💊Витамины и лекарственные средства из Германии – https://vk.com/album-95687630_268221603 🍫Шоколад из Германии -  https://vk.com/album-95687630_268258347
0;Онлайн-школа "Young" основана в 2014 году. Главное направление деятельности школы - помочь ребенку найти будущее призвание. За 6 лет работы были проведены оффлайн программы в пяти регионах России: Москва, Санкт-Петербург, Воронеж, Липецк, Чебоксары. А онлайн программы реализовываются на территории 3х стран: Россия, США, Индия.Более 28 000 человек приняли участие в наших программах. Более
0;#вакансия@promo_78   КУКЛА В ПОМЕЩЕНИИ!!!  13.03. 12:00-17:00 Возле ст.м. ЛЕСНАЯ  ставка 300р/ч  активный молодой человек Рост: от 180 до 190 Опыт в промо  ОПЛАТА СРАЗУ!!!
0;ЧУЖИЕ ТАТУХИ  Пришла ко мне молодая женщина, и весь первый час сессии потратила на возмущённое, и очень злое описание девушки-коллеги, которая - о, ужас! - вся в татухах, пирсинге, дредах...  Она слушает непонятную музыку, носит непонятную одежду, говорит о непонятных фильмах...   - Она заставляет Вас подражать ей? - спросила я неожиданно для моей собеседницы.  - Нет...- растерялась женщина.  - Она настаивает на том, чтобы Вы сделали себе тату, заплели дреды, пробили туннели в ушах? - спокойно продолжаю я.  - Нет...  - Она зазывает Вас на неформальные тусовки, знакомит со своей компанией, приходит без спроса в гости?  - Нет...  - Она взваливает на Вас свою работу, или постоянно просит о помощи?  - Нет...  - Она сплетничает о Вас, интригует за спиной, высмеивает Ваш стиль?  - Нет...  - Она пытается подсидеть Вас, и активно конкурирует?  - Нет...  - Она спит с Вашим мужем?  - Нет...  - Она должна Вам денег?  - Нет...  - Она виновата перед Вами за что-то?  - Нет...  - Она нагадила Вам под дверь?  - Нет...   - ОНА ПОШАТНУЛА ВАШ УСТОЯВШИЙСЯ МИР, В КОТОРОМ ПРАВИЛЬНО ЛИШЬ ТО, ЧТО ПОНЯТНО? ОНА ПУГАЕТ ВАС, ПОЗВОЛИВ СЕБЕ ДЕЛАТЬ ТО, НА ЧТО ВЫ НИКОГДА НЕ РЕШАЛИСЬ, НО, ВЕРОЯТНО, ХОТЕЛИ? ОНА КАЖЕТСЯ ВАМ СВОБОДНОЙ, ТО ЕСТЬ, ИМЕЕТ ТО, ЧЕГО НЕ ИМЕЕТЕ ВЫ?  Нет, друзья мои, у меня не было задачи вызвать её слёзы, хотя я их и вызвала...   У меня была задача сломать сложившуюся в голове каждого второго систему, которая заставляет отрицать всё, что в ней не укладывается...  Ненавидеть отличающихся от них людей...   И бояться их только за то, что они дали себе право на свою собственную жизнь, своё собственное тело, и свой собственный выбор...  НЕсвобода всегда жестока...  Нетерпима...  Агрессивна...  И переносится она, как правило, на тех, кто свободен, и кто никому ничего не навязывает...   Самые несвободные из нас точно знают, как все должны жить...  Одинаково...  Так спокойнее, правда?...  И дело совсем не в том, что пирсинг и татухи - это хорошо, а стандартная причёска - плохо...  Дело в том, что ЧУЖИЕ ТАТУХИ НЕ ДОЛЖНЫ ВОЛНОВАТЬ ТОГО, КОМУ ИХ НЕ НАБИЛИ НАСИЛЬНО...  Будьте свободными настолько, чтобы жить только на территории своей жизни...   ©Лиля Град
0;Минмолодежи РТ запускает проект "Татар егете - 2021"    Проект "Татар егете - 2021" запускает молодёжный центр «Шатлык» Набережных Челнов при поддержке министерства молодёжи Татарстана. Принять участие могут юноши со всех районов Татарстана в возрасте от 16 до 25 лет, владеющие татарским языком.    Заявки на участие принимаются до 5 марта по электронной почте mc-shatlyk@mail.ru с указанием в теме письма “Татар егете” и в автоматизированной информационной системе “АИС Молодёжь России”: https://myrosmol.ru/event/5847
0;Итоги викторины "Исследователи земли русской"❗❗❗ На протяжении 3-х лет обучающиеся ГОУ ЛНР «Зоринская СШ № 10 имени Саши Дегтярева» сотрудничают с кафедрой географии Луганского государственного педагогического университета, принимая участие в Географических викторинах. В 2020-2021 учебном году в данном конкурсе принимали участие Епифанов Денис, ученик 8-А класса и Рожкова Александра, ученица 7 класса. Викторина учащейся молодёжи «Исследователи земли русской», приуроченная к 100-летию основания Государственного образовательного учреждения высшего образования Луганской Народной Республики «Луганский государственный педагогический университет», проводилась с целью расширения и углубления знаний обучающихся об открытии и изучении русскими учеными и исследователями территории Российской Федерации, формирования у учащейся молодёжи комплексного, пространственного, социально ориентированного знания об исследованиях земли русской, в результате применения краеведческого, регионального и планетарного подходов..     По итогам викторины Епифанов Денис стал призером, заняв ΙΙΙ место, Рожкова Александра была отмечена сертификатом участника.
0;Друзья, вы можете оплатить наши услуги любым удобным для Вас способом.  Мы принимаем оплату наличными средствами, оплату с помощью банковских карт, менеджеры оформляют кредит!!!    Ждём Вас:  Туристическая компания "Альтернатива".  пгт. Рефтинский, ул. Молодёжная 1, ТЦ Магнит.  ☎ +7 912 653 01 90.
0;Катя, не замужем. Познакомлюсь с молодым человеком))
0;Опубликован список территорий в Тольятти, которые могут быть благоустроены в 2022 году      Жители Самарской области могут онлайн выбрать те общественные пространства, которые, по их мнению, необходимо благоустроить в 2022 году в первую очередь.   Как информирует пресс-служба регионального правительства, работы по улучшению территорий будут проводиться в рамках федеральной программы «Формирование комфортной городской среды». Голосование пройдет с 26 апреля по 30 мая 2021 года на сайте: 63.gorodsreda.ru. Ссылка будет доступна только в период голосования.   Необходимое условие для включения объекта в федеральную программу – заинтересованность самих граждан. В этом и уникальность программы – именно жители формируют первоочередной список общественных пространств к преображению и именно они определяют, как будет выглядеть парк, сквер, бульвар или аллея в конечном результате.   В 2020 году по программе «Формирование комфортной городской среды» в Самарской области были благоустроены 157 общественных пространств и 323 двора. Активное участие в их улучшении принимали сами жители.   Пресс-служба обнародовала список территорий в Тольятти, представленных для голосования:   1. Центральная площадь  2. Аллея Молодежного бульвара (от ул. Победы до ул. К. Маркса)  3. Сквер по ул. Жилина (от площади Свободы до ул.Баныкина)  4. Итальянский пляж  5. Сквер б-ра Космонавтов  6. сквер 14 квартала  7. Площадь Денисова, мкр.Поволжский.  http://tltgorod.ru/news/theme-5/news-115484/
0;Проект благоустройства сквера  Всероссийский конкурс «Лучших проектов по созданию комфортной городской среды в малых городах и исторических поселениях» малоярославчане пытаются покорить с 2018 года. Уже тогда они подавали анкеты с предложениями о благоустройстве общественной территории, которую выбрали в ходе голосования.  В этом году большинством голосов было решено, что оосбенно нуждается в преображении территории сквера Победы русских войск 1812 года.  11 марта в администрации прошло совещание под руководством главы районной администрации Вячеслава Парфёнова по данному проекту. Проектировщики рассказали, что именно планируется изменить. По их словам и показанным слайдам, облик этой территории станет максимально комфортной городской средой. Концепция представляет собой создание нового сквера на старом месте и опирается на сохранение традиций, бережное отношение к природе и память об исторических событиях с использованием новых объектов и современным переосмыслением зон. Решено сохранить традиционное и узнаваемое для сквера зонирование: исторического наследия, фестивально - концертного, досугового, детского.   В сквере будут - аллея героев войны 1812 года, детский уголок и площадка для игр в крокет, удобные скамейки, фотозона, для молодожёнов мостик с замками любви, фонтан, небольшая уютная сцена, овраг можно будет переходить по мостикам…В общем, проект красивый, креативный и современный .    Один из главных факторов при проектировании - сохранение зеленого каркаса сквера, поэтому все объекты будут максимально интегрированы в среду. Проект подразумевает повышение туристкой привлекательности сквера.  Напомним, что цель конкурса – поддержка проектов создания привлекательных городских пространств, способствующих повышению качества жизни, привлечению в муниципалитеты посетителей, развития индустрии услуг. Реализация проектов-победителей должна способствовать началу процесса устойчивого развития комфортной городской среды, способной обеспечить и поддерживать культурные, визуальные, пространственные и социально-экономические связи.  Ольга Ярова  Фото Виктора Цурикова
0;💥 Примите участие в XIV Петербургском Партнериате малого и среднего бизнеса «Санкт-Петербург – регионы России и зарубежья», который пройдёт в online формате.  📆 Дата и время проведения: 17-19 марта 2021 года с 10:00 до 18:00.  Партнериат станет главной площадкой 2021 года для обсуждения вызовов нового времени и объединения усилий в целях устойчивого развития регионов в интересах будущего страны.  В программе:  🔹проведение сессий и семинаров, дискуссий, доклады из регионов  🔹 интерактивная выставка регионов  🔹биржа деловых контактов   🔹биржа интеллектуальной собственности  🔹презентационная программа  🔹работа консультационного центра  Подробности и регистрация на сайте partneriat.info  #фондсодействиякредитованию #партнериат2021  #мойбизнес
0;210311 » шоу 'youth with you 3'   фотографии Кристиана с выступления команды 《无乐不作》(Be Happy)   #wangnanjun #krystianwang #nowunited #youthwithyou3 #qcyn3 #iqiyi
0;В Городской думе прошел открытый урок для старшеклассников школы № 24   10 марта в Администрации города Ижевска для учеников старших классов школы № 24 депутаты Денис Назаров (https://vk.com/nazarovdn) и Марина Дегтярева провели открытый урок в Городской думе Ижевска.   Старшеклассники посетили выставку, посвященную истории органов местного самоуправления города Ижевска, а в малом зале заседаний депутаты Городской думы г. Ижевска рассказали ребятам о составе думы, принципах ее формирования, действующих комиссиях и рабочих группах, порядке рассмотрения и принятия нормативных актов. Также ребят познакомили с работой и реализуемыми проектами Молодежного парламента города Ижевска.   Школьникам удалось примерить на себя роль депутата, они смогли в Большом зале заседаний Городской думы Ижевска протестировать систему голосования. Ребята выносили на рассмотрения вопросы, выбирали варианты ответов «за», «против», «воздержался» и смотрели результаты голосования на экране.
0;✅Для студентов перечисленных ВУЗов выполнены не только контрольные, курсовые работы, но и выпускные работы, дипломы бакалавров и магистров💯  Финансовый университет при Правительстве Российской Федерации   Кубанский государственный университет физической культуры, спорта и туризма   Академия маркетинга и социально-информационных технологий ИМСИТ   КубГТУ – Кубанский государственный технологический университет   Кубанский государственный аграрный университет имени И.Т. Трубилина   Кубанский государственный университет   Российский государственный университет туризма и сервиса РГУТИС   Российский государственный аграрный университет РГАУ-МСХА им.Тимирязева   Академия государственной противопожарной службы МЧС России   Коми республиканская академия государственной службы и управления   СГУ им. Питирима Сорокина   Сыктывкарский лесной институт   СГА – Современная гуманитарная академия   РУК – Российский университет кооперации   ВятГСХА – Вятская государственная сельскохозяйственная академия   НКИ – Нижегородский коммерческий институт   Вятская государственная сельскохозяйственная академия   Вятский государственный агротехнический университет   Университет «Синергия»   ФГБОУ ВО "Вятский государственный университет" ВятГУ   ФГБОУ ВО «Вятский государственный гуманитарный университет» ВятГГУ.   Мытищинский филиал МГТУ им. Н. Э. Баумана (Московский государственный университет леса)    Российский университет дружбы народов РУДН   Сочинский государственный университет   Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича   Санкт-Петербургский государственный университет   Санкт-Петербургский государственный экономический университет СПбГЭУ   Санкт-Петербургский университет технологий управления и экономики (СПбУТУиЭ   Санкт-Петербургский государственный лесотехнический университет им. С.М. Кирова   Санкт-Петербургский государственный аграрный университет   Санкт-Петербургский Государственный университет сервиса и экономики   Российский государственный гидрометеорологический университет
0;Познакомьтесь с весенней коллекцией, которая создана совместно с иллюстратором из Нью-Йорка Анжелой Маккей! Каждое изделие из новой коллаборации содержит органический хлопок, переработанные материалы или вискозу, которая больше отвечает принципам устойчивого развития.  https://www.hm.com/kz/simone-rocha-hm-designer-collaboration-2021/  #HMKids
1;10 марта прошли первые матчи второго группового этапа #МСКЛ для [id185709710|Денис "RUBIKONtent" Савчук] 💪🏻  После жеребьёвки первой сборной предстояло сразится с представителями [club27055949|РТУ МИРЭА-1] , [club104364674|РГУФКСМиТ] и [club141997881|НИУ МЭИ]  После первого круга Денис занимает второе место в своей группе со статистикой 2-1-0 💪🏻  Мы взяли небольшое интервью у Дениса, в котором он поделился своими эмоциями после первого сыгранного круга 🔥   💥 [id185709710|Денис "RUBIKONtent" Савчук] (1 сборная): "Обидно проиграл сопернику из РГУФКСМиТ в первом противостоянии. Наверное не настроился немного. В итоге начал с поражения 0:2. С МЭИ и МИРЭА были относительно равные матчи, но всё-таки, как мне показалось, с полной концентрацией и без глупых ошибок можно спокойно и в ответных матчах также их обыгрывать и забирать очки. Надеюсь, что во втором круге получится забрать 9 очков из 9 и спокойно выйти в плей-офф.  P.S. Дембеле так и не подвезли"  Пожелаем удачи нашей первой сборной во втором круге и успешного выхода в стадию плей-офф 🔥  #BaumanEsports #BaumanFifa #лучшаяфифа #лучшийкиберспортивный #СтудЛига
0;👨‍🎓👩‍🎓ТРЕБУЮТСЯ СТУДЕНТЫ из следующих ВУЗов: АТиСО, ВАВТ, ГАУГН, ГУЗ, ГУУ, МГАФК, МГИМО, МГТУ им. Н.Э. Баумана, МГУТУ имени К.Г. Разумовского, МФТИ, РГГУ, РГУП, РГУФКСМиТ, РУДН, РЭУ им. Г.В. Плеханова, Институт бизнеса и дизайна, МИИТ, Рут МИИТ, МАИ, МАДИ, МГПУ, МГМСУ им. А.И.Евдокимова, МГОУ, МГППУ, МГСУ, МИИГАиК, МГЮА им. О.Е. Кутафина, МПГУ, Московский Политех, МТУСИ, Университет «Синергия», МФЮА, НИУ ВШЭ, МИСиС, НИЯУ МИФИ, Первый МГМУ им. И.М. Сеченова, Московский политех филиал г. Коломна, РАНХиГС, РГАУ-МСХА им. К.А. Тимирязева, РГУ имени А.Н.Косыгина, РНИМУ им. Н.И. Пирогова, РосНОУ, РТУ МИРЭА, РУТ (МИИТ), Технологический университет г. Королев📚    ✨Ребята студенты, отличная возможность заработать от 5 000 рублей прямо в своём ВУЗе! Что для этого нужно? 💥Просто раздать всем первокурсникам подарки от программы Время Первых!🔔    Время Первых — это портал для студентов 1-го курса с бесплатными семинарами, тренингами, тестами и статьями о том, как быть успешным в учёбе и в жизни.    📍Твоя задача: пригласить на портал всех первокурсников, вручив им анкеты и подарки — новые бритвы Gillette для парней и стильные лукбуки для девчонок.    Программа Время Первых проходит во всех ВУЗах страны, нас поддерживают МГУ, РЭУ им. Плеханова, Высшая школа экономики, РУДН, Финансовый Университет, РАНХиГС, Санкт-Петербургский Государственный Университет и другие крупнейшие ВУЗы страны.    💌Для того, чтобы более подробно узнать условия и присоединится к проекту, необходимо прислать анкету в лс с пометкой "Время первых»:  1. ФИО 2. Телефон 3. ВУЗ 4. Город
